Date,Source,Site ID,POC,Daily Max 8-hour CO Concentration,UNITS,DAILY_AQI_VALUE,Site Name,DAILY_OBS_COUNT,PERCENT_COMPLETE,AQS_PARAMETER_CODE,AQS_PARAMETER_DESC,CBSA_CODE,CBSA_NAME,STATE_CODE,STATE,COUNTY_CODE,COUNTY,SITE_LATITUDE,SITE_LONGITUDE
1/1/2020,AQS,080013001,1,0.5,ppm,6,Welby,19,79,42101,Carbon monoxide,19740,"Denver-Aurora-Lakewood, CO",08,Colorado,001,Adams,39.838119,-104.94984
1/2/2020,AQS,080013001,1,0.5,ppm,6,Welby,24,100,42101,Carbon monoxide,19740,"Denver-Aurora-Lakewood, CO",08,Colorado,001,Adams,39.838119,-104.94984
1/3/2020,AQS,080013001,1,0.4,ppm,5,Welby,24,100,42101,Carbon monoxide,19740,"Denver-Aurora-Lakewood, CO",08,Colorado,001,Adams,39.838119,-104.94984
1/4/2020,AQS,080013001,1,0.4,ppm,5,Welby,24,100,42101,Carbon monoxide,19740,"Denver-Aurora-Lakewood, CO",08,Colorado,001,Adams,39.838119,-104.94984
1/5/2020,AQS,080013001,1,0.3,ppm,3,Welby,24,100,42101,Carbon monoxide,19740,"Denver-Aurora-Lakewood, CO",08,Colorado,001,Adams,39.838119,-104.94984
1/6/2020,AQS,080013001,1,0.3,ppm,3,Welby,24,100,42101,Carbon monoxide,19740,"Denver-Aurora-Lakewood, CO",08,Colorado,001,Adams,39.838119,-104.94984
1/7/2020,AQS,080013001,1,0.4,ppm,5,Welby,24,100,42101,Carbon monoxide,19740,"Denver-Aurora-Lakewood, CO",08,Colorado,001,Adams,39.838119,-104.94984
1/8/2020,AQS,080013001,1,0.5,ppm,6,Welby,24,100,42101,Carbon monoxide,19740,"Denver-Aurora-Lakewood, CO",08,Colorado,001,Adams,39.838119,-104.94984
1/9/2020,AQS,080013001,1,0.2,ppm,2,Welby,24,100,42101,Carbon monoxide,19740,"Denver-Aurora-Lakewood, CO",08,Colorado,001,Adams,39.838119,-104.94984
1/10/2020,AQS,080013001,1,0.3,ppm,3,Welby,24,100,42101,Carbon monoxide,19740,"Denver-Aurora-Lakewood, CO",08,Colorado,001,Adams,39.838119,-104.94984
1/11/2020,AQS,080013001,1,0.5,ppm,6,Welby,24,100,42101,Carbon monoxide,19740,"Denver-Aurora-Lakewood, CO",08,Colorado,001,Adams,39.838119,-104.94984
1/12/2020,AQS,080013001,1,0.4,ppm,5,Welby,19,79,42101,Carbon monoxide,19740,"Denver-Aurora-Lakewood, CO",08,Colorado,001,Adams,39.838119,-104.94984
1/13/2020,AQS,080013001,1,0.5,ppm,6,Welby,22,92,42101,Carbon monoxide,19740,"Denver-Aurora-Lakewood, CO",08,Colorado,001,Adams,39.838119,-104.94984
1/14/2020,AQS,080013001,1,0.8,ppm,9,Welby,24,100,42101,Carbon monoxide,19740,"Denver-Aurora-Lakewood, CO",08,Colorado,001,Adams,39.838119,-104.94984
1/15/2020,AQS,080013001,1,0.6,ppm,7,Welby,24,100,42101,Carbon monoxide,19740,"Denver-Aurora-Lakewood, CO",08,Colorado,001,Adams,39.838119,-104.94984
1/16/2020,AQS,080013001,1,0.4,ppm,5,Welby,24,100,42101,Carbon monoxide,19740,"Denver-Aurora-Lakewood, CO",08,Colorado,001,Adams,39.838119,-104.94984
1/17/2020,AQS,080013001,1,0.9,ppm,10,Welby,24,100,42101,Carbon monoxide,19740,"Denver-Aurora-Lakewood, CO",08,Colorado,001,Adams,39.838119,-104.94984
1/18/2020,AQS,080013001,1,0.4,ppm,5,Welby,24,100,42101,Carbon monoxide,19740,"Denver-Aurora-Lakewood, CO",08,Colorado,001,Adams,39.838119,-104.94984
1/19/2020,AQS,080013001,1,0.9,ppm,10,Welby,24,100,42101,Carbon monoxide,19740,"Denver-Aurora-Lakewood, CO",08,Colorado,001,Adams,39.838119,-104.94984
1/20/2020,AQS,080013001,1,1,ppm,11,Welby,24,100,42101,Carbon monoxide,19740,"Denver-Aurora-Lakewood, CO",08,Colorado,001,Adams,39.838119,-104.94984
1/21/2020,AQS,080013001,1,0.9,ppm,10,Welby,16,67,42101,Carbon monoxide,19740,"Denver-Aurora-Lakewood, CO",08,Colorado,001,Adams,39.838119,-104.94984
1/22/2020,AQS,080013001,1,1,ppm,11,Welby,24,100,42101,Carbon monoxide,19740,"Denver-Aurora-Lakewood, CO",08,Colorado,001,Adams,39.838119,-104.94984
1/23/2020,AQS,080013001,1,0.5,ppm,6,Welby,24,100,42101,Carbon monoxide,19740,"Denver-Aurora-Lakewood, CO",08,Colorado,001,Adams,39.838119,-104.94984
1/24/2020,AQS,080013001,1,1,ppm,11,Welby,24,100,42101,Carbon monoxide,19740,"Denver-Aurora-Lakewood, CO",08,Colorado,001,Adams,39.838119,-104.94984
1/25/2020,AQS,080013001,1,0.6,ppm,7,Welby,24,100,42101,Carbon monoxide,19740,"Denver-Aurora-Lakewood, CO",08,Colorado,001,Adams,39.838119,-104.94984
1/26/2020,AQS,080013001,1,0.4,ppm,5,Welby,24,100,42101,Carbon monoxide,19740,"Denver-Aurora-Lakewood, CO",08,Colorado,001,Adams,39.838119,-104.94984
1/27/2020,AQS,080013001,1,0.6,ppm,7,Welby,24,100,42101,Carbon monoxide,19740,"Denver-Aurora-Lakewood, CO",08,Colorado,001,Adams,39.838119,-104.94984
1/28/2020,AQS,080013001,1,0.7,ppm,8,Welby,24,100,42101,Carbon monoxide,19740,"Denver-Aurora-Lakewood, CO",08,Colorado,001,Adams,39.838119,-104.94984
1/29/2020,AQS,080013001,1,0.9,ppm,10,Welby,24,100,42101,Carbon monoxide,19740,"Denver-Aurora-Lakewood, CO",08,Colorado,001,Adams,39.838119,-104.94984
1/30/2020,AQS,080013001,1,0.5,ppm,6,Welby,24,100,42101,Carbon monoxide,19740,"Denver-Aurora-Lakewood, CO",08,Colorado,001,Adams,39.838119,-104.94984
1/31/2020,AQS,080013001,1,0.7,ppm,8,Welby,24,100,42101,Carbon monoxide,19740,"Denver-Aurora-Lakewood, CO",08,Colorado,001,Adams,39.838119,-104.94984
2/1/2020,AQS,080013001,1,0.7,ppm,8,Welby,24,100,42101,Carbon monoxide,19740,"Denver-Aurora-Lakewood, CO",08,Colorado,001,Adams,39.838119,-104.94984
2/2/2020,AQS,080013001,1,0.2,ppm,2,Welby,24,100,42101,Carbon monoxide,19740,"Denver-Aurora-Lakewood, CO",08,Colorado,001,Adams,39.838119,-104.94984
2/3/2020,AQS,080013001,1,0.2,ppm,2,Welby,24,100,42101,Carbon monoxide,19740,"Denver-Aurora-Lakewood, CO",08,Colorado,001,Adams,39.838119,-104.94984
2/4/2020,AQS,080013001,1,0.2,ppm,2,Welby,24,100,42101,Carbon monoxide,19740,"Denver-Aurora-Lakewood, CO",08,Colorado,001,Adams,39.838119,-104.94984
2/5/2020,AQS,080013001,1,0.6,ppm,7,Welby,24,100,42101,Carbon monoxide,19740,"Denver-Aurora-Lakewood, CO",08,Colorado,001,Adams,39.838119,-104.94984
2/6/2020,AQS,080013001,1,0.4,ppm,5,Welby,24,100,42101,Carbon monoxide,19740,"Denver-Aurora-Lakewood, CO",08,Colorado,001,Adams,39.838119,-104.94984
2/7/2020,AQS,080013001,1,0.3,ppm,3,Welby,24,100,42101,Carbon monoxide,19740,"Denver-Aurora-Lakewood, CO",08,Colorado,001,Adams,39.838119,-104.94984
2/8/2020,AQS,080013001,1,0.7,ppm,8,Welby,24,100,42101,Carbon monoxide,19740,"Denver-Aurora-Lakewood, CO",08,Colorado,001,Adams,39.838119,-104.94984
2/9/2020,AQS,080013001,1,0.5,ppm,6,Welby,24,100,42101,Carbon monoxide,19740,"Denver-Aurora-Lakewood, CO",08,Colorado,001,Adams,39.838119,-104.94984
2/10/2020,AQS,080013001,1,0.6,ppm,7,Welby,24,100,42101,Carbon monoxide,19740,"Denver-Aurora-Lakewood, CO",08,Colorado,001,Adams,39.838119,-104.94984
2/11/2020,AQS,080013001,1,0.5,ppm,6,Welby,24,100,42101,Carbon monoxide,19740,"Denver-Aurora-Lakewood, CO",08,Colorado,001,Adams,39.838119,-104.94984
2/12/2020,AQS,080013001,1,0.8,ppm,9,Welby,24,100,42101,Carbon monoxide,19740,"Denver-Aurora-Lakewood, CO",08,Colorado,001,Adams,39.838119,-104.94984
2/13/2020,AQS,080013001,1,0.4,ppm,5,Welby,24,100,42101,Carbon monoxide,19740,"Denver-Aurora-Lakewood, CO",08,Colorado,001,Adams,39.838119,-104.94984
2/14/2020,AQS,080013001,1,0.9,ppm,10,Welby,24,100,42101,Carbon monoxide,19740,"Denver-Aurora-Lakewood, CO",08,Colorado,001,Adams,39.838119,-104.94984
2/15/2020,AQS,080013001,1,0.3,ppm,3,Welby,24,100,42101,Carbon monoxide,19740,"Denver-Aurora-Lakewood, CO",08,Colorado,001,Adams,39.838119,-104.94984
2/16/2020,AQS,080013001,1,0.6,ppm,7,Welby,24,100,42101,Carbon monoxide,19740,"Denver-Aurora-Lakewood, CO",08,Colorado,001,Adams,39.838119,-104.94984
2/17/2020,AQS,080013001,1,0.6,ppm,7,Welby,24,100,42101,Carbon monoxide,19740,"Denver-Aurora-Lakewood, CO",08,Colorado,001,Adams,39.838119,-104.94984
2/18/2020,AQS,080013001,1,0.3,ppm,3,Welby,24,100,42101,Carbon monoxide,19740,"Denver-Aurora-Lakewood, CO",08,Colorado,001,Adams,39.838119,-104.94984
2/19/2020,AQS,080013001,1,0.4,ppm,5,Welby,24,100,42101,Carbon monoxide,19740,"Denver-Aurora-Lakewood, CO",08,Colorado,001,Adams,39.838119,-104.94984
2/20/2020,AQS,080013001,1,0.6,ppm,7,Welby,24,100,42101,Carbon monoxide,19740,"Denver-Aurora-Lakewood, CO",08,Colorado,001,Adams,39.838119,-104.94984
2/21/2020,AQS,080013001,1,1,ppm,11,Welby,24,100,42101,Carbon monoxide,19740,"Denver-Aurora-Lakewood, CO",08,Colorado,001,Adams,39.838119,-104.94984
2/22/2020,AQS,080013001,1,0.8,ppm,9,Welby,24,100,42101,Carbon monoxide,19740,"Denver-Aurora-Lakewood, CO",08,Colorado,001,Adams,39.838119,-104.94984
2/23/2020,AQS,080013001,1,0.6,ppm,7,Welby,24,100,42101,Carbon monoxide,19740,"Denver-Aurora-Lakewood, CO",08,Colorado,001,Adams,39.838119,-104.94984
2/24/2020,AQS,080013001,1,0.4,ppm,5,Welby,24,100,42101,Carbon monoxide,19740,"Denver-Aurora-Lakewood, CO",08,Colorado,001,Adams,39.838119,-104.94984
2/25/2020,AQS,080013001,1,0.2,ppm,2,Welby,24,100,42101,Carbon monoxide,19740,"Denver-Aurora-Lakewood, CO",08,Colorado,001,Adams,39.838119,-104.94984
2/26/2020,AQS,080013001,1,0.4,ppm,5,Welby,24,100,42101,Carbon monoxide,19740,"Denver-Aurora-Lakewood, CO",08,Colorado,001,Adams,39.838119,-104.94984
2/27/2020,AQS,080013001,1,0.3,ppm,3,Welby,24,100,42101,Carbon monoxide,19740,"Denver-Aurora-Lakewood, CO",08,Colorado,001,Adams,39.838119,-104.94984
2/28/2020,AQS,080013001,1,0.4,ppm,5,Welby,24,100,42101,Carbon monoxide,19740,"Denver-Aurora-Lakewood, CO",08,Colorado,001,Adams,39.838119,-104.94984
2/29/2020,AQS,080013001,1,0.6,ppm,7,Welby,24,100,42101,Carbon monoxide,19740,"Denver-Aurora-Lakewood, CO",08,Colorado,001,Adams,39.838119,-104.94984
3/1/2020,AQS,080013001,1,0.4,ppm,5,Welby,24,100,42101,Carbon monoxide,19740,"Denver-Aurora-Lakewood, CO",08,Colorado,001,Adams,39.838119,-104.94984
3/2/2020,AQS,080013001,1,0.3,ppm,3,Welby,24,100,42101,Carbon monoxide,19740,"Denver-Aurora-Lakewood, CO",08,Colorado,001,Adams,39.838119,-104.94984
3/3/2020,AQS,080013001,1,0.6,ppm,7,Welby,24,100,42101,Carbon monoxide,19740,"Denver-Aurora-Lakewood, CO",08,Colorado,001,Adams,39.838119,-104.94984
3/4/2020,AQS,080013001,1,0.3,ppm,3,Welby,24,100,42101,Carbon monoxide,19740,"Denver-Aurora-Lakewood, CO",08,Colorado,001,Adams,39.838119,-104.94984
3/5/2020,AQS,080013001,1,0.3,ppm,3,Welby,24,100,42101,Carbon monoxide,19740,"Denver-Aurora-Lakewood, CO",08,Colorado,001,Adams,39.838119,-104.94984
3/6/2020,AQS,080013001,1,0.6,ppm,7,Welby,24,100,42101,Carbon monoxide,19740,"Denver-Aurora-Lakewood, CO",08,Colorado,001,Adams,39.838119,-104.94984
3/7/2020,AQS,080013001,1,0.4,ppm,5,Welby,24,100,42101,Carbon monoxide,19740,"Denver-Aurora-Lakewood, CO",08,Colorado,001,Adams,39.838119,-104.94984
3/8/2020,AQS,080013001,1,0.3,ppm,3,Welby,24,100,42101,Carbon monoxide,19740,"Denver-Aurora-Lakewood, CO",08,Colorado,001,Adams,39.838119,-104.94984
3/9/2020,AQS,080013001,1,0.2,ppm,2,Welby,24,100,42101,Carbon monoxide,19740,"Denver-Aurora-Lakewood, CO",08,Colorado,001,Adams,39.838119,-104.94984
3/10/2020,AQS,080013001,1,0.5,ppm,6,Welby,24,100,42101,Carbon monoxide,19740,"Denver-Aurora-Lakewood, CO",08,Colorado,001,Adams,39.838119,-104.94984
3/11/2020,AQS,080013001,1,0.4,ppm,5,Welby,24,100,42101,Carbon monoxide,19740,"Denver-Aurora-Lakewood, CO",08,Colorado,001,Adams,39.838119,-104.94984
3/12/2020,AQS,080013001,1,0.2,ppm,2,Welby,24,100,42101,Carbon monoxide,19740,"Denver-Aurora-Lakewood, CO",08,Colorado,001,Adams,39.838119,-104.94984
3/13/2020,AQS,080013001,1,0.2,ppm,2,Welby,24,100,42101,Carbon monoxide,19740,"Denver-Aurora-Lakewood, CO",08,Colorado,001,Adams,39.838119,-104.94984
3/14/2020,AQS,080013001,1,0.2,ppm,2,Welby,24,100,42101,Carbon monoxide,19740,"Denver-Aurora-Lakewood, CO",08,Colorado,001,Adams,39.838119,-104.94984
3/15/2020,AQS,080013001,1,0.3,ppm,3,Welby,24,100,42101,Carbon monoxide,19740,"Denver-Aurora-Lakewood, CO",08,Colorado,001,Adams,39.838119,-104.94984
3/16/2020,AQS,080013001,1,0.5,ppm,6,Welby,24,100,42101,Carbon monoxide,19740,"Denver-Aurora-Lakewood, CO",08,Colorado,001,Adams,39.838119,-104.94984
3/17/2020,AQS,080013001,1,0.3,ppm,3,Welby,24,100,42101,Carbon monoxide,19740,"Denver-Aurora-Lakewood, CO",08,Colorado,001,Adams,39.838119,-104.94984
3/18/2020,AQS,080013001,1,0.6,ppm,7,Welby,24,100,42101,Carbon monoxide,19740,"Denver-Aurora-Lakewood, CO",08,Colorado,001,Adams,39.838119,-104.94984
3/19/2020,AQS,080013001,1,0.2,ppm,2,Welby,24,100,42101,Carbon monoxide,19740,"Denver-Aurora-Lakewood, CO",08,Colorado,001,Adams,39.838119,-104.94984
3/20/2020,AQS,080013001,1,0.2,ppm,2,Welby,17,71,42101,Carbon monoxide,19740,"Denver-Aurora-Lakewood, CO",08,Colorado,001,Adams,39.838119,-104.94984
3/21/2020,AQS,080013001,1,0.4,ppm,5,Welby,24,100,42101,Carbon monoxide,19740,"Denver-Aurora-Lakewood, CO",08,Colorado,001,Adams,39.838119,-104.94984
3/22/2020,AQS,080013001,1,0.4,ppm,5,Welby,24,100,42101,Carbon monoxide,19740,"Denver-Aurora-Lakewood, CO",08,Colorado,001,Adams,39.838119,-104.94984
3/23/2020,AQS,080013001,1,0.3,ppm,3,Welby,24,100,42101,Carbon monoxide,19740,"Denver-Aurora-Lakewood, CO",08,Colorado,001,Adams,39.838119,-104.94984
3/24/2020,AQS,080013001,1,0.3,ppm,3,Welby,24,100,42101,Carbon monoxide,19740,"Denver-Aurora-Lakewood, CO",08,Colorado,001,Adams,39.838119,-104.94984
3/25/2020,AQS,080013001,1,0.4,ppm,5,Welby,24,100,42101,Carbon monoxide,19740,"Denver-Aurora-Lakewood, CO",08,Colorado,001,Adams,39.838119,-104.94984
3/26/2020,AQS,080013001,1,0.2,ppm,2,Welby,24,100,42101,Carbon monoxide,19740,"Denver-Aurora-Lakewood, CO",08,Colorado,001,Adams,39.838119,-104.94984
3/27/2020,AQS,080013001,1,0.2,ppm,2,Welby,24,100,42101,Carbon monoxide,19740,"Denver-Aurora-Lakewood, CO",08,Colorado,001,Adams,39.838119,-104.94984
3/28/2020,AQS,080013001,1,0.2,ppm,2,Welby,24,100,42101,Carbon monoxide,19740,"Denver-Aurora-Lakewood, CO",08,Colorado,001,Adams,39.838119,-104.94984
3/29/2020,AQS,080013001,1,0.3,ppm,3,Welby,24,100,42101,Carbon monoxide,19740,"Denver-Aurora-Lakewood, CO",08,Colorado,001,Adams,39.838119,-104.94984
3/30/2020,AQS,080013001,1,0.3,ppm,3,Welby,24,100,42101,Carbon monoxide,19740,"Denver-Aurora-Lakewood, CO",08,Colorado,001,Adams,39.838119,-104.94984
3/31/2020,AQS,080013001,1,0.3,ppm,3,Welby,24,100,42101,Carbon monoxide,19740,"Denver-Aurora-Lakewood, CO",08,Colorado,001,Adams,39.838119,-104.94984
4/1/2020,AQS,080013001,1,0.3,ppm,3,Welby,24,100,42101,Carbon monoxide,19740,"Denver-Aurora-Lakewood, CO",08,Colorado,001,Adams,39.838119,-104.94984
4/2/2020,AQS,080013001,1,0.2,ppm,2,Welby,24,100,42101,Carbon monoxide,19740,"Denver-Aurora-Lakewood, CO",08,Colorado,001,Adams,39.838119,-104.94984
4/3/2020,AQS,080013001,1,0.2,ppm,2,Welby,24,100,42101,Carbon monoxide,19740,"Denver-Aurora-Lakewood, CO",08,Colorado,001,Adams,39.838119,-104.94984
4/4/2020,AQS,080013001,1,0.2,ppm,2,Welby,24,100,42101,Carbon monoxide,19740,"Denver-Aurora-Lakewood, CO",08,Colorado,001,Adams,39.838119,-104.94984
4/5/2020,AQS,080013001,1,0.3,ppm,3,Welby,24,100,42101,Carbon monoxide,19740,"Denver-Aurora-Lakewood, CO",08,Colorado,001,Adams,39.838119,-104.94984
4/6/2020,AQS,080013001,1,0.3,ppm,3,Welby,24,100,42101,Carbon monoxide,19740,"Denver-Aurora-Lakewood, CO",08,Colorado,001,Adams,39.838119,-104.94984
4/7/2020,AQS,080013001,1,0.4,ppm,5,Welby,24,100,42101,Carbon monoxide,19740,"Denver-Aurora-Lakewood, CO",08,Colorado,001,Adams,39.838119,-104.94984
4/8/2020,AQS,080013001,1,0.3,ppm,3,Welby,24,100,42101,Carbon monoxide,19740,"Denver-Aurora-Lakewood, CO",08,Colorado,001,Adams,39.838119,-104.94984
4/9/2020,AQS,080013001,1,0.2,ppm,2,Welby,24,100,42101,Carbon monoxide,19740,"Denver-Aurora-Lakewood, CO",08,Colorado,001,Adams,39.838119,-104.94984
4/10/2020,AQS,080013001,1,0.3,ppm,3,Welby,24,100,42101,Carbon monoxide,19740,"Denver-Aurora-Lakewood, CO",08,Colorado,001,Adams,39.838119,-104.94984
4/11/2020,AQS,080013001,1,0.2,ppm,2,Welby,24,100,42101,Carbon monoxide,19740,"Denver-Aurora-Lakewood, CO",08,Colorado,001,Adams,39.838119,-104.94984
4/12/2020,AQS,080013001,1,0.1,ppm,1,Welby,24,100,42101,Carbon monoxide,19740,"Denver-Aurora-Lakewood, CO",08,Colorado,001,Adams,39.838119,-104.94984
4/13/2020,AQS,080013001,1,0.2,ppm,2,Welby,24,100,42101,Carbon monoxide,19740,"Denver-Aurora-Lakewood, CO",08,Colorado,001,Adams,39.838119,-104.94984
4/14/2020,AQS,080013001,1,0.3,ppm,3,Welby,24,100,42101,Carbon monoxide,19740,"Denver-Aurora-Lakewood, CO",08,Colorado,001,Adams,39.838119,-104.94984
4/15/2020,AQS,080013001,1,0.2,ppm,2,Welby,24,100,42101,Carbon monoxide,19740,"Denver-Aurora-Lakewood, CO",08,Colorado,001,Adams,39.838119,-104.94984
4/16/2020,AQS,080013001,1,0.2,ppm,2,Welby,24,100,42101,Carbon monoxide,19740,"Denver-Aurora-Lakewood, CO",08,Colorado,001,Adams,39.838119,-104.94984
4/17/2020,AQS,080013001,1,0.4,ppm,5,Welby,24,100,42101,Carbon monoxide,19740,"Denver-Aurora-Lakewood, CO",08,Colorado,001,Adams,39.838119,-104.94984
4/18/2020,AQS,080013001,1,0.4,ppm,5,Welby,24,100,42101,Carbon monoxide,19740,"Denver-Aurora-Lakewood, CO",08,Colorado,001,Adams,39.838119,-104.94984
4/19/2020,AQS,080013001,1,0.3,ppm,3,Welby,24,100,42101,Carbon monoxide,19740,"Denver-Aurora-Lakewood, CO",08,Colorado,001,Adams,39.838119,-104.94984
4/20/2020,AQS,080013001,1,0.3,ppm,3,Welby,24,100,42101,Carbon monoxide,19740,"Denver-Aurora-Lakewood, CO",08,Colorado,001,Adams,39.838119,-104.94984
4/21/2020,AQS,080013001,1,0.3,ppm,3,Welby,24,100,42101,Carbon monoxide,19740,"Denver-Aurora-Lakewood, CO",08,Colorado,001,Adams,39.838119,-104.94984
4/22/2020,AQS,080013001,1,0.4,ppm,5,Welby,24,100,42101,Carbon monoxide,19740,"Denver-Aurora-Lakewood, CO",08,Colorado,001,Adams,39.838119,-104.94984
4/23/2020,AQS,080013001,1,0.3,ppm,3,Welby,24,100,42101,Carbon monoxide,19740,"Denver-Aurora-Lakewood, CO",08,Colorado,001,Adams,39.838119,-104.94984
4/24/2020,AQS,080013001,1,0.2,ppm,2,Welby,24,100,42101,Carbon monoxide,19740,"Denver-Aurora-Lakewood, CO",08,Colorado,001,Adams,39.838119,-104.94984
4/25/2020,AQS,080013001,1,0.2,ppm,2,Welby,24,100,42101,Carbon monoxide,19740,"Denver-Aurora-Lakewood, CO",08,Colorado,001,Adams,39.838119,-104.94984
4/26/2020,AQS,080013001,1,0.2,ppm,2,Welby,24,100,42101,Carbon monoxide,19740,"Denver-Aurora-Lakewood, CO",08,Colorado,001,Adams,39.838119,-104.94984
4/27/2020,AQS,080013001,1,0.3,ppm,3,Welby,24,100,42101,Carbon monoxide,19740,"Denver-Aurora-Lakewood, CO",08,Colorado,001,Adams,39.838119,-104.94984
4/28/2020,AQS,080013001,1,0.2,ppm,2,Welby,24,100,42101,Carbon monoxide,19740,"Denver-Aurora-Lakewood, CO",08,Colorado,001,Adams,39.838119,-104.94984
4/29/2020,AQS,080013001,1,0.3,ppm,3,Welby,24,100,42101,Carbon monoxide,19740,"Denver-Aurora-Lakewood, CO",08,Colorado,001,Adams,39.838119,-104.94984
4/30/2020,AQS,080013001,1,0.5,ppm,6,Welby,24,100,42101,Carbon monoxide,19740,"Denver-Aurora-Lakewood, CO",08,Colorado,001,Adams,39.838119,-104.94984
5/1/2020,AQS,080013001,1,0.2,ppm,2,Welby,24,100,42101,Carbon monoxide,19740,"Denver-Aurora-Lakewood, CO",08,Colorado,001,Adams,39.838119,-104.94984
5/2/2020,AQS,080013001,1,0.2,ppm,2,Welby,24,100,42101,Carbon monoxide,19740,"Denver-Aurora-Lakewood, CO",08,Colorado,001,Adams,39.838119,-104.94984
5/3/2020,AQS,080013001,1,0.2,ppm,2,Welby,24,100,42101,Carbon monoxide,19740,"Denver-Aurora-Lakewood, CO",08,Colorado,001,Adams,39.838119,-104.94984
5/4/2020,AQS,080013001,1,0.2,ppm,2,Welby,24,100,42101,Carbon monoxide,19740,"Denver-Aurora-Lakewood, CO",08,Colorado,001,Adams,39.838119,-104.94984
5/5/2020,AQS,080013001,1,0.3,ppm,3,Welby,24,100,42101,Carbon monoxide,19740,"Denver-Aurora-Lakewood, CO",08,Colorado,001,Adams,39.838119,-104.94984
5/6/2020,AQS,080013001,1,0.2,ppm,2,Welby,24,100,42101,Carbon monoxide,19740,"Denver-Aurora-Lakewood, CO",08,Colorado,001,Adams,39.838119,-104.94984
5/7/2020,AQS,080013001,1,0.3,ppm,3,Welby,24,100,42101,Carbon monoxide,19740,"Denver-Aurora-Lakewood, CO",08,Colorado,001,Adams,39.838119,-104.94984
5/8/2020,AQS,080013001,1,0.2,ppm,2,Welby,24,100,42101,Carbon monoxide,19740,"Denver-Aurora-Lakewood, CO",08,Colorado,001,Adams,39.838119,-104.94984
5/9/2020,AQS,080013001,1,0.2,ppm,2,Welby,24,100,42101,Carbon monoxide,19740,"Denver-Aurora-Lakewood, CO",08,Colorado,001,Adams,39.838119,-104.94984
5/10/2020,AQS,080013001,1,0.1,ppm,1,Welby,24,100,42101,Carbon monoxide,19740,"Denver-Aurora-Lakewood, CO",08,Colorado,001,Adams,39.838119,-104.94984
5/11/2020,AQS,080013001,1,0.3,ppm,3,Welby,24,100,42101,Carbon monoxide,19740,"Denver-Aurora-Lakewood, CO",08,Colorado,001,Adams,39.838119,-104.94984
5/12/2020,AQS,080013001,1,0.3,ppm,3,Welby,24,100,42101,Carbon monoxide,19740,"Denver-Aurora-Lakewood, CO",08,Colorado,001,Adams,39.838119,-104.94984
5/13/2020,AQS,080013001,1,0.5,ppm,6,Welby,24,100,42101,Carbon monoxide,19740,"Denver-Aurora-Lakewood, CO",08,Colorado,001,Adams,39.838119,-104.94984
5/14/2020,AQS,080013001,1,0.2,ppm,2,Welby,24,100,42101,Carbon monoxide,19740,"Denver-Aurora-Lakewood, CO",08,Colorado,001,Adams,39.838119,-104.94984
5/15/2020,AQS,080013001,1,0.2,ppm,2,Welby,24,100,42101,Carbon monoxide,19740,"Denver-Aurora-Lakewood, CO",08,Colorado,001,Adams,39.838119,-104.94984
5/16/2020,AQS,080013001,1,0.2,ppm,2,Welby,24,100,42101,Carbon monoxide,19740,"Denver-Aurora-Lakewood, CO",08,Colorado,001,Adams,39.838119,-104.94984
5/17/2020,AQS,080013001,1,0.2,ppm,2,Welby,24,100,42101,Carbon monoxide,19740,"Denver-Aurora-Lakewood, CO",08,Colorado,001,Adams,39.838119,-104.94984
5/18/2020,AQS,080013001,1,0.2,ppm,2,Welby,24,100,42101,Carbon monoxide,19740,"Denver-Aurora-Lakewood, CO",08,Colorado,001,Adams,39.838119,-104.94984
5/19/2020,AQS,080013001,1,0.3,ppm,3,Welby,24,100,42101,Carbon monoxide,19740,"Denver-Aurora-Lakewood, CO",08,Colorado,001,Adams,39.838119,-104.94984
5/20/2020,AQS,080013001,1,0.2,ppm,2,Welby,24,100,42101,Carbon monoxide,19740,"Denver-Aurora-Lakewood, CO",08,Colorado,001,Adams,39.838119,-104.94984
5/21/2020,AQS,080013001,1,0.2,ppm,2,Welby,24,100,42101,Carbon monoxide,19740,"Denver-Aurora-Lakewood, CO",08,Colorado,001,Adams,39.838119,-104.94984
5/22/2020,AQS,080013001,1,0.3,ppm,3,Welby,24,100,42101,Carbon monoxide,19740,"Denver-Aurora-Lakewood, CO",08,Colorado,001,Adams,39.838119,-104.94984
5/23/2020,AQS,080013001,1,0.2,ppm,2,Welby,24,100,42101,Carbon monoxide,19740,"Denver-Aurora-Lakewood, CO",08,Colorado,001,Adams,39.838119,-104.94984
5/24/2020,AQS,080013001,1,0.2,ppm,2,Welby,24,100,42101,Carbon monoxide,19740,"Denver-Aurora-Lakewood, CO",08,Colorado,001,Adams,39.838119,-104.94984
5/25/2020,AQS,080013001,1,0.3,ppm,3,Welby,15,63,42101,Carbon monoxide,19740,"Denver-Aurora-Lakewood, CO",08,Colorado,001,Adams,39.838119,-104.94984
5/26/2020,AQS,080013001,1,0.3,ppm,3,Welby,22,92,42101,Carbon monoxide,19740,"Denver-Aurora-Lakewood, CO",08,Colorado,001,Adams,39.838119,-104.94984
5/27/2020,AQS,080013001,1,0.4,ppm,5,Welby,24,100,42101,Carbon monoxide,19740,"Denver-Aurora-Lakewood, CO",08,Colorado,001,Adams,39.838119,-104.94984
